Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;2011;65702
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;2011;13553
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;2011;12678
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;2011;7668
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;2011;13565
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;2011;5606
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;2011;27075
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;2011;18053
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;2011;60188
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;2011;40788
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;2011;10584
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;2011;29879
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;2011;41614
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;2011;10197
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2011;5158
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;2011;19832
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;2011;2885
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;2011;515
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;2011;477
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;2011;1116
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;2011;172
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;2011;159
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;2011;115
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;2011;216
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;2011;156
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;2011;424
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;2011;283
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;2011;1091
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;2011;632
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;2011;149
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;2011;406
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;2011;781
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;2011;192
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;2011;75
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;2011;328
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;2011;32
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;2011;15
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;2011;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;2011;101
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;2011;28
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;2011;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;2011;8
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;2011;25
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;2011;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;2011;72
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla  La Mancha;2011;38
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;2011;146
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;2011;70
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;2011;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;2011;36
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;2011;82
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;2011;14
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;2011;19
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;2011;28
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;2011;5
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;2011;0
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;2011;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2011;47
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;2011;10
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2011;12
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2011;3
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;2011;16
