Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;2015;72001
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;2015;14339
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;2015;13550
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;2015;8322
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;2015;15110
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;2015;6041
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;2015;29302
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;2015;19923
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;2015;64866
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;2015;44351
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;2015;11519
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;2015;31688
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;2015;46859
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;2015;11233
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2015;5680
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;2015;21511
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;2015;3093
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;2015;504
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;2015;516
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;2015;1450
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;2015;221
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;2015;180
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;2015;246
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;2015;288
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;2015;72
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;2015;504
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;2015;229
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;2015;1023
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;2015;950
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;2015;153
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;2015;517
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;2015;952
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;2015;205
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;2015;70
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;2015;363
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;2015;57
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;2015;16
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;2015;14
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;2015;159
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;2015;32
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;2015;27
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;2015;20
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;2015;38
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;2015;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;2015;69
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla  La Mancha;2015;42
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;2015;138
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;2015;89
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;2015;27
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;2015;67
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;2015;80
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;2015;27
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;2015;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;2015;42
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;2015;3
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;2015;1
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;2015;2
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2015;34
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;2015;8
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2015;11
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2015;7
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;2015;15
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2015;0
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2015;21
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla  La Mancha;2015;9
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2015;41
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2015;15
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2015;3
