Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;1990;55437
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;1990;11638
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;1990;11416
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;1990;6742
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;1990;10070
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;1990;4725
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;1990;24108
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;1990;15456
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;1990;52371
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;1990;33788
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;1990;10468
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;1990;27979
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;1990;34890
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;1990;8552
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1990;4368
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;1990;16370
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;1990;2556
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;1990;502
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;1990;371
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;1990;843
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;1990;123
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;1990;182
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;1990;128
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;1990;171
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;1990;79
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;1990;306
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;1990;206
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;1990;971
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;1990;569
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;1990;122
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;1990;431
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;1990;1132
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;1990;124
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;1990;59
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;1990;360
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;1990;29
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;1990;13
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;1990;10
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;1990;44
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;1990;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;1990;3
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;1990;9
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;1990;9
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;1990;4
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;1990;21
