Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;1986;52247
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;1986;11467
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;1986;10579
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;1986;6619
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;1986;9215
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;1986;4408
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;1986;22541
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;1986;15280
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;1986;47045
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;1986;31741
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;1986;10197
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;1986;26877
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;1986;30045
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;1986;7779
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1986;4153
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;1986;15481
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;1986;2257
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;1986;470
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;1986;376
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;1986;600
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;1986;92
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;1986;112
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;1986;60
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;1986;110
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;1986;46
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;1986;209
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;1986;142
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;1986;456
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;1986;262
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;1986;101
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;1986;303
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;1986;436
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;1986;69
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;1986;51
