Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;1988;53727
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;1988;11307
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;1988;10910
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;1988;6237
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;1988;10083
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;1988;4544
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;1988;23198
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;1988;15164
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;1988;49072
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;1988;33390
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;1988;10108
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;1988;26381
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;1988;32723
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;1988;7841
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1988;4079
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;1988;15626
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;1988;2361
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;1988;445
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;1988;419
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;1988;718
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;1988;118
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;1988;121
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;1988;73
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;1988;143
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;1988;43
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;1988;283
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;1988;181
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;1988;553
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;1988;388
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;1988;102
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;1988;327
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;1988;683
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;1988;107
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;1988;56
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;1988;260
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;1988;29
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;1988;7
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;1988;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;1988;53
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;1988;18
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;1988;2
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;1988;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;1988;18
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;1988;5
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;1988;23
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla  La Mancha;1988;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;1988;20
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;1988;4
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;1988;8
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;1988;25
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;1988;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;1988;9
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;1988;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;1988;8
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;1988;3
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;1988;0
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;1988;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;1988;171
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;1988;37
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;1988;41
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;1988;16
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;1988;25
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;1988;12
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;1988;83
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla  La Mancha;1988;34
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;1988;151
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;1988;88
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;1988;26
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;12 Galicia;1988;128
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;1988;88
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;1988;29
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;1988;12
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;16 País Vasco;1988;45
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;1988;7
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;18 Ceuta;1988;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;19 Melilla;1988;3
003  Enfermedad meningocócica;Total;Todas las edades;01 Andalucía;1988;27
003  Enfermedad meningocócica;Total;Todas las edades;02 Aragón;1988;4
003  Enfermedad meningocócica;Total;Todas las edades;03 Asturias, Principado de;1988;3
003  Enfermedad meningocócica;Total;Todas las edades;04 Balears, Illes;1988;4
003  Enfermedad meningocócica;Total;Todas las edades;05 Canarias;1988;4
