Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;1992;54658
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;1992;11422
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;1992;11378
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;1992;6641
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;1992;10257
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;1992;4817
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;1992;24208
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;1992;16005
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;1992;52327
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;1992;34011
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;1992;10208
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;1992;27016
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;1992;34885
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;1992;8264
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1992;4253
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;1992;16540
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;1992;2447
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;1992;460
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;1992;323
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;1992;1177
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;1992;173
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;1992;241
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;1992;145
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;1992;214
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;1992;88
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;1992;387
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;1992;228
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;1992;1210
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;1992;670
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;1992;136
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;1992;537
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;1992;1523
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;1992;132
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;1992;64
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;1992;478
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;1992;48
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;1992;13
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;1992;5
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;1992;26
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;1992;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;1992;4
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;1992;2
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;1992;8
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;1992;3
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;1992;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla  La Mancha;1992;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;1992;36
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;1992;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;1992;5
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;1992;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;1992;16
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;1992;3
