Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;1981;50175
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;1981;10192
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;1981;9872
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;1981;5438
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;1981;8725
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;1981;4149
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;1981;21568
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;1981;15213
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;1981;41426
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;1981;30720
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;1981;10088
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;1981;25398
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;1981;30144
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;1981;7662
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1981;4119
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;1981;14628
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;1981;2273
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;1981;479
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;1981;353
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;1981;787
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;1981;94
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;1981;153
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;1981;66
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;1981;134
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;1981;63
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;1981;295
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;1981;167
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;1981;461
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;1981;324
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;1981;157
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;1981;356
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;1981;340
