Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001102  IXXIITodas las causas;Total;Todas las edades;01 Andalucía;2017;71234
001102  IXXIITodas las causas;Total;Todas las edades;02 Aragón;2017;14208
001102  IXXIITodas las causas;Total;Todas las edades;03 Asturias, Principado de;2017;13152
001102  IXXIITodas las causas;Total;Todas las edades;04 Balears, Illes;2017;8353
001102  IXXIITodas las causas;Total;Todas las edades;05 Canarias;2017;15254
001102  IXXIITodas las causas;Total;Todas las edades;06 Cantabria;2017;5958
001102  IXXIITodas las causas;Total;Todas las edades;07 Castilla y León;2017;28979
001102  IXXIITodas las causas;Total;Todas las edades;08 Castilla  La Mancha;2017;20208
001102  IXXIITodas las causas;Total;Todas las edades;09 Cataluña;2017;66165
001102  IXXIITodas las causas;Total;Todas las edades;10 Comunitat Valenciana;2017;44804
001102  IXXIITodas las causas;Total;Todas las edades;11 Extremadura;2017;11585
001102  IXXIITodas las causas;Total;Todas las edades;12 Galicia;2017;31962
001102  IXXIITodas las causas;Total;Todas las edades;13 Madrid, Comunidad de;2017;47069
001102  IXXIITodas las causas;Total;Todas las edades;14 Murcia, Región de;2017;11522
001102  IXXIITodas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2017;5844
001102  IXXIITodas las causas;Total;Todas las edades;16 País Vasco;2017;21634
001102  IXXIITodas las causas;Total;Todas las edades;17 Rioja, La;2017;3052
001102  IXXIITodas las causas;Total;Todas las edades;18 Ceuta;2017;560
001102  IXXIITodas las causas;Total;Todas las edades;19 Melilla;2017;494
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;2017;1245
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;2017;187
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;2017;162
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;2017;186
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;2017;291
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;2017;67
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;2017;479
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla  La Mancha;2017;182
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;2017;1035
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;2017;810
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;2017;158
001008  IEnfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;2017;433
