Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001-102  I-XXII.Todas las causas;Total;Todas las edades;01 Andalucía;2019;70.505
001-102  I-XXII.Todas las causas;Total;Todas las edades;02 Aragón;2019;13.620
001-102  I-XXII.Todas las causas;Total;Todas las edades;03 Asturias, Principado de;2019;12.893
001-102  I-XXII.Todas las causas;Total;Todas las edades;04 Balears, Illes;2019;7.995
001-102  I-XXII.Todas las causas;Total;Todas las edades;05 Canarias;2019;15.756
001-102  I-XXII.Todas las causas;Total;Todas las edades;06 Cantabria;2019;6.013
001-102  I-XXII.Todas las causas;Total;Todas las edades;07 Castilla y León;2019;28.719
001-102  I-XXII.Todas las causas;Total;Todas las edades;08 Castilla - La Mancha;2019;19.467
001-102  I-XXII.Todas las causas;Total;Todas las edades;09 Cataluña;2019;64.547
001-102  I-XXII.Todas las causas;Total;Todas las edades;10 Comunitat Valenciana;2019;44.016
001-102  I-XXII.Todas las causas;Total;Todas las edades;11 Extremadura;2019;11.261
001-102  I-XXII.Todas las causas;Total;Todas las edades;12 Galicia;2019;31.268
001-102  I-XXII.Todas las causas;Total;Todas las edades;13 Madrid, Comunidad de;2019;47.165
001-102  I-XXII.Todas las causas;Total;Todas las edades;14 Murcia, Región de;2019;11.568
001-102  I-XXII.Todas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2019;5.568
001-102  I-XXII.Todas las causas;Total;Todas las edades;16 País Vasco;2019;21.566
001-102  I-XXII.Todas las causas;Total;Todas las edades;17 Rioja, La;2019;3.147
001-102  I-XXII.Todas las causas;Total;Todas las edades;18 Ceuta;2019;537
001-102  I-XXII.Todas las causas;Total;Todas las edades;19 Melilla;2019;491
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;2019;1.130
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;2019;212
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;2019;168
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;2019;115
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;2019;257
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;2019;73
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;2019;454
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla - La Mancha;2019;222
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;2019;925
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;2019;696
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;2019;144
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;2019;416
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;2019;630
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;2019;163
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;2019;79
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;2019;308
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;2019;57
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;2019;7
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;2019;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;2019;154
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;2019;36
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;2019;33
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;2019;20
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;2019;50
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;2019;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;2019;87
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla - La Mancha;2019;60
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;2019;155
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;2019;98
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;2019;41
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;2019;83
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;2019;109
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;2019;27
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;2019;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;2019;42
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;2019;9
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;2019;1
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;2019;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2019;29
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;2019;9
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2019;10
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2019;4
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;2019;3
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2019;6
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2019;20
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;2019;8
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2019;35
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2019;19
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2019;4
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;12 Galicia;2019;30
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;2019;14
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;2019;10
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;2019;3
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;16 País Vasco;2019;9
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;2019;3
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;18 Ceuta;2019;0
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;19 Melilla;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;01 Andalucía;2019;4
003  Enfermedad meningocócica;Total;Todas las edades;02 Aragón;2019;1
003  Enfermedad meningocócica;Total;Todas las edades;03 Asturias, Principado de;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;04 Balears, Illes;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;05 Canarias;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;06 Cantabria;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;07 Castilla y León;2019;1
003  Enfermedad meningocócica;Total;Todas las edades;08 Castilla - La Mancha;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;09 Cataluña;2019;4
003  Enfermedad meningocócica;Total;Todas las edades;10 Comunitat Valenciana;2019;3
003  Enfermedad meningocócica;Total;Todas las edades;11 Extremadura;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;12 Galicia;2019;1
003  Enfermedad meningocócica;Total;Todas las edades;13 Madrid, Comunidad de;2019;1
003  Enfermedad meningocócica;Total;Todas las edades;14 Murcia, Región de;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;16 País Vasco;2019;1
003  Enfermedad meningocócica;Total;Todas las edades;17 Rioja, La;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;18 Ceuta;2019;0
003  Enfermedad meningocócica;Total;Todas las edades;19 Melilla;2019;0
004  Septicemia;Total;Todas las edades;01 Andalucía;2019;579
004  Septicemia;Total;Todas las edades;02 Aragón;2019;99
004  Septicemia;Total;Todas las edades;03 Asturias, Principado de;2019;67
004  Septicemia;Total;Todas las edades;04 Balears, Illes;2019;49
004  Septicemia;Total;Todas las edades;05 Canarias;2019;126
004  Septicemia;Total;Todas las edades;06 Cantabria;2019;32
004  Septicemia;Total;Todas las edades;07 Castilla y León;2019;238
004  Septicemia;Total;Todas las edades;08 Castilla - La Mancha;2019;74
004  Septicemia;Total;Todas las edades;09 Cataluña;2019;416
004  Septicemia;Total;Todas las edades;10 Comunitat Valenciana;2019;345
004  Septicemia;Total;Todas las edades;11 Extremadura;2019;60
004  Septicemia;Total;Todas las edades;12 Galicia;2019;204
004  Septicemia;Total;Todas las edades;13 Madrid, Comunidad de;2019;269
004  Septicemia;Total;Todas las edades;14 Murcia, Región de;2019;75
004  Septicemia;Total;Todas las edades;15 Navarra, Comunidad Foral de;2019;32
004  Septicemia;Total;Todas las edades;16 País Vasco;2019;159
004  Septicemia;Total;Todas las edades;17 Rioja, La;2019;24
004  Septicemia;Total;Todas las edades;18 Ceuta;2019;5
004  Septicemia;Total;Todas las edades;19 Melilla;2019;10
005  Hepatitis vírica;Total;Todas las edades;01 Andalucía;2019;92
005  Hepatitis vírica;Total;Todas las edades;02 Aragón;2019;12
005  Hepatitis vírica;Total;Todas las edades;03 Asturias, Principado de;2019;11
005  Hepatitis vírica;Total;Todas las edades;04 Balears, Illes;2019;12
005  Hepatitis vírica;Total;Todas las edades;05 Canarias;2019;18
005  Hepatitis vírica;Total;Todas las edades;06 Cantabria;2019;5
005  Hepatitis vírica;Total;Todas las edades;07 Castilla y León;2019;19
005  Hepatitis vírica;Total;Todas las edades;08 Castilla - La Mancha;2019;19
005  Hepatitis vírica;Total;Todas las edades;09 Cataluña;2019;88
005  Hepatitis vírica;Total;Todas las edades;10 Comunitat Valenciana;2019;65
005  Hepatitis vírica;Total;Todas las edades;11 Extremadura;2019;5
005  Hepatitis vírica;Total;Todas las edades;12 Galicia;2019;29
005  Hepatitis vírica;Total;Todas las edades;13 Madrid, Comunidad de;2019;56
005  Hepatitis vírica;Total;Todas las edades;14 Murcia, Región de;2019;14
005  Hepatitis vírica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2019;3
005  Hepatitis vírica;Total;Todas las edades;16 País Vasco;2019;24
005  Hepatitis vírica;Total;Todas las edades;17 Rioja, La;2019;8
005  Hepatitis vírica;Total;Todas las edades;18 Ceuta;2019;0
005  Hepatitis vírica;Total;Todas las edades;19 Melilla;2019;1
006  SIDA;Total;Todas las edades;01 Andalucía;2019;97
006  SIDA;Total;Todas las edades;02 Aragón;2019;24
006  SIDA;Total;Todas las edades;03 Asturias, Principado de;2019;12
006  SIDA;Total;Todas las edades;04 Balears, Illes;2019;13
006  SIDA;Total;Todas las edades;05 Canarias;2019;20
006  SIDA;Total;Todas las edades;06 Cantabria;2019;4
006  SIDA;Total;Todas las edades;07 Castilla y León;2019;8
006  SIDA;Total;Todas las edades;08 Castilla - La Mancha;2019;11
006  SIDA;Total;Todas las edades;09 Cataluña;2019;54
006  SIDA;Total;Todas las edades;10 Comunitat Valenciana;2019;59
006  SIDA;Total;Todas las edades;11 Extremadura;2019;13
