Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001-102  I-XXII.Todas las causas;Total;Todas las edades;01 Andalucía;1997;58.124
001-102  I-XXII.Todas las causas;Total;Todas las edades;02 Aragón;1997;12.726
001-102  I-XXII.Todas las causas;Total;Todas las edades;03 Asturias, Principado de;1997;11.788
001-102  I-XXII.Todas las causas;Total;Todas las edades;04 Balears, Illes;1997;6.962
001-102  I-XXII.Todas las causas;Total;Todas las edades;05 Canarias;1997;11.032
001-102  I-XXII.Todas las causas;Total;Todas las edades;06 Cantabria;1997;5.086
001-102  I-XXII.Todas las causas;Total;Todas las edades;07 Castilla y León;1997;24.845
001-102  I-XXII.Todas las causas;Total;Todas las edades;08 Castilla - La Mancha;1997;16.270
001-102  I-XXII.Todas las causas;Total;Todas las edades;09 Cataluña;1997;55.282
001-102  I-XXII.Todas las causas;Total;Todas las edades;10 Comunitat Valenciana;1997;36.343
001-102  I-XXII.Todas las causas;Total;Todas las edades;11 Extremadura;1997;10.356
001-102  I-XXII.Todas las causas;Total;Todas las edades;12 Galicia;1997;28.144
001-102  I-XXII.Todas las causas;Total;Todas las edades;13 Madrid, Comunidad de;1997;35.693
001-102  I-XXII.Todas las causas;Total;Todas las edades;14 Murcia, Región de;1997;8.864
001-102  I-XXII.Todas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;4.671
001-102  I-XXII.Todas las causas;Total;Todas las edades;16 País Vasco;1997;17.539
001-102  I-XXII.Todas las causas;Total;Todas las edades;17 Rioja, La;1997;2.523
001-102  I-XXII.Todas las causas;Total;Todas las edades;18 Ceuta;1997;496
001-102  I-XXII.Todas las causas;Total;Todas las edades;19 Melilla;1997;416
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;1997;1.269
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;1997;180
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;1997;233
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;1997;140
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;1997;215
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;1997;126
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;1997;463
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla - La Mancha;1997;255
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;1997;1.056
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;1997;648
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;1997;166
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;1997;512
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;1997;1.210
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;1997;152
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;72
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;1997;443
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;1997;42
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;1997;28
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;1997;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;1997;39
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;1997;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;1997;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;1997;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;1997;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;1997;4
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;1997;15
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla - La Mancha;1997;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;1997;32
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;1997;26
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;1997;4
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;1997;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;1997;19
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;1997;4
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;1997;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;1997;5
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;1997;0
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;1997;0
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;1997;93
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;1997;18
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;1997;40
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;1997;10
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;1997;18
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;1997;7
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;1997;54
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;1997;11
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;1997;115
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;1997;57
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;1997;19
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;12 Galicia;1997;59
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;1997;69
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;1997;15
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;5
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;16 País Vasco;1997;42
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;1997;2
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;18 Ceuta;1997;5
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;19 Melilla;1997;3
003  Enfermedad meningocócica;Total;Todas las edades;01 Andalucía;1997;16
003  Enfermedad meningocócica;Total;Todas las edades;02 Aragón;1997;3
003  Enfermedad meningocócica;Total;Todas las edades;03 Asturias, Principado de;1997;5
003  Enfermedad meningocócica;Total;Todas las edades;04 Balears, Illes;1997;2
003  Enfermedad meningocócica;Total;Todas las edades;05 Canarias;1997;0
003  Enfermedad meningocócica;Total;Todas las edades;06 Cantabria;1997;6
003  Enfermedad meningocócica;Total;Todas las edades;07 Castilla y León;1997;2
003  Enfermedad meningocócica;Total;Todas las edades;08 Castilla - La Mancha;1997;6
003  Enfermedad meningocócica;Total;Todas las edades;09 Cataluña;1997;13
003  Enfermedad meningocócica;Total;Todas las edades;10 Comunitat Valenciana;1997;8
003  Enfermedad meningocócica;Total;Todas las edades;11 Extremadura;1997;3
003  Enfermedad meningocócica;Total;Todas las edades;12 Galicia;1997;6
003  Enfermedad meningocócica;Total;Todas las edades;13 Madrid, Comunidad de;1997;15
003  Enfermedad meningocócica;Total;Todas las edades;14 Murcia, Región de;1997;2
003  Enfermedad meningocócica;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;2
003  Enfermedad meningocócica;Total;Todas las edades;16 País Vasco;1997;5
003  Enfermedad meningocócica;Total;Todas las edades;17 Rioja, La;1997;3
003  Enfermedad meningocócica;Total;Todas las edades;18 Ceuta;1997;0
003  Enfermedad meningocócica;Total;Todas las edades;19 Melilla;1997;0
004  Septicemia;Total;Todas las edades;01 Andalucía;1997;329
004  Septicemia;Total;Todas las edades;02 Aragón;1997;61
004  Septicemia;Total;Todas las edades;03 Asturias, Principado de;1997;53
004  Septicemia;Total;Todas las edades;04 Balears, Illes;1997;39
004  Septicemia;Total;Todas las edades;05 Canarias;1997;83
004  Septicemia;Total;Todas las edades;06 Cantabria;1997;50
004  Septicemia;Total;Todas las edades;07 Castilla y León;1997;179
004  Septicemia;Total;Todas las edades;08 Castilla - La Mancha;1997;131
004  Septicemia;Total;Todas las edades;09 Cataluña;1997;161
004  Septicemia;Total;Todas las edades;10 Comunitat Valenciana;1997;130
004  Septicemia;Total;Todas las edades;11 Extremadura;1997;59
004  Septicemia;Total;Todas las edades;12 Galicia;1997;218
004  Septicemia;Total;Todas las edades;13 Madrid, Comunidad de;1997;367
004  Septicemia;Total;Todas las edades;14 Murcia, Región de;1997;40
004  Septicemia;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;20
004  Septicemia;Total;Todas las edades;16 País Vasco;1997;133
004  Septicemia;Total;Todas las edades;17 Rioja, La;1997;10
004  Septicemia;Total;Todas las edades;18 Ceuta;1997;6
004  Septicemia;Total;Todas las edades;19 Melilla;1997;5
005  Hepatitis vírica;Total;Todas las edades;01 Andalucía;1997;119
005  Hepatitis vírica;Total;Todas las edades;02 Aragón;1997;15
005  Hepatitis vírica;Total;Todas las edades;03 Asturias, Principado de;1997;29
005  Hepatitis vírica;Total;Todas las edades;04 Balears, Illes;1997;30
005  Hepatitis vírica;Total;Todas las edades;05 Canarias;1997;11
005  Hepatitis vírica;Total;Todas las edades;06 Cantabria;1997;12
005  Hepatitis vírica;Total;Todas las edades;07 Castilla y León;1997;43
005  Hepatitis vírica;Total;Todas las edades;08 Castilla - La Mancha;1997;30
005  Hepatitis vírica;Total;Todas las edades;09 Cataluña;1997;145
005  Hepatitis vírica;Total;Todas las edades;10 Comunitat Valenciana;1997;23
005  Hepatitis vírica;Total;Todas las edades;11 Extremadura;1997;12
005  Hepatitis vírica;Total;Todas las edades;12 Galicia;1997;32
005  Hepatitis vírica;Total;Todas las edades;13 Madrid, Comunidad de;1997;153
005  Hepatitis vírica;Total;Todas las edades;14 Murcia, Región de;1997;16
005  Hepatitis vírica;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;3
005  Hepatitis vírica;Total;Todas las edades;16 País Vasco;1997;40
005  Hepatitis vírica;Total;Todas las edades;17 Rioja, La;1997;4
005  Hepatitis vírica;Total;Todas las edades;18 Ceuta;1997;1
005  Hepatitis vírica;Total;Todas las edades;19 Melilla;1997;1
006  SIDA;Total;Todas las edades;01 Andalucía;1997;603
006  SIDA;Total;Todas las edades;02 Aragón;1997;53
006  SIDA;Total;Todas las edades;03 Asturias, Principado de;1997;86
006  SIDA;Total;Todas las edades;04 Balears, Illes;1997;41
006  SIDA;Total;Todas las edades;05 Canarias;1997;80
006  SIDA;Total;Todas las edades;06 Cantabria;1997;34
006  SIDA;Total;Todas las edades;07 Castilla y León;1997;112
006  SIDA;Total;Todas las edades;08 Castilla - La Mancha;1997;43
006  SIDA;Total;Todas las edades;09 Cataluña;1997;460
006  SIDA;Total;Todas las edades;10 Comunitat Valenciana;1997;360
006  SIDA;Total;Todas las edades;11 Extremadura;1997;48
006  SIDA;Total;Todas las edades;12 Galicia;1997;152
006  SIDA;Total;Todas las edades;13 Madrid, Comunidad de;1997;455
006  SIDA;Total;Todas las edades;14 Murcia, Región de;1997;63
006  SIDA;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;27
006  SIDA;Total;Todas las edades;16 País Vasco;1997;179
006  SIDA;Total;Todas las edades;17 Rioja, La;1997;14
006  SIDA;Total;Todas las edades;18 Ceuta;1997;15
006  SIDA;Total;Todas las edades;19 Melilla;1997;7
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;01 Andalucía;1997;2
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;02 Aragón;1997;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;03 Asturias, Principado de;1997;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;04 Balears, Illes;1997;2
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;05 Canarias;1997;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;06 Cantabria;1997;3
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;07 Castilla y León;1997;4
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;08 Castilla - La Mancha;1997;3
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;09 Cataluña;1997;43
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;10 Comunitat Valenciana;1997;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;11 Extremadura;1997;2
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;12 Galicia;1997;14
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;13 Madrid, Comunidad de;1997;55
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;14 Murcia, Región de;1997;4
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;16 País Vasco;1997;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;17 Rioja, La;1997;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;18 Ceuta;1997;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;19 Melilla;1997;0
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;01 Andalucía;1997;68
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;02 Aragón;1997;17
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;1997;14
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;1997;10
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;05 Canarias;1997;16
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;06 Cantabria;1997;10
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;1997;54
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;1997;24
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;09 Cataluña;1997;87
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;1997;43
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;11 Extremadura;1997;19
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;12 Galicia;1997;19
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;1997;77
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;1997;8
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;8
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;16 País Vasco;1997;31
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;1997;4
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;18 Ceuta;1997;1
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;19 Melilla;1997;1
009-041  II.Tumores;Total;Todas las edades;01 Andalucía;1997;14.274
