Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001-102  I-XXII.Todas las causas;Total;Todas las edades;01 Andalucía;2003;64.843
001-102  I-XXII.Todas las causas;Total;Todas las edades;02 Aragón;2003;13.694
001-102  I-XXII.Todas las causas;Total;Todas las edades;03 Asturias, Principado de;2003;12.752
001-102  I-XXII.Todas las causas;Total;Todas las edades;04 Balears, Illes;2003;7.355
001-102  I-XXII.Todas las causas;Total;Todas las edades;05 Canarias;2003;12.341
001-102  I-XXII.Todas las causas;Total;Todas las edades;06 Cantabria;2003;5.399
001-102  I-XXII.Todas las causas;Total;Todas las edades;07 Castilla y León;2003;27.004
001-102  I-XXII.Todas las causas;Total;Todas las edades;08 Castilla - La Mancha;2003;17.832
001-102  I-XXII.Todas las causas;Total;Todas las edades;09 Cataluña;2003;60.719
001-102  I-XXII.Todas las causas;Total;Todas las edades;10 Comunitat Valenciana;2003;40.121
001-102  I-XXII.Todas las causas;Total;Todas las edades;11 Extremadura;2003;11.227
001-102  I-XXII.Todas las causas;Total;Todas las edades;12 Galicia;2003;29.805
001-102  I-XXII.Todas las causas;Total;Todas las edades;13 Madrid, Comunidad de;2003;41.429
001-102  I-XXII.Todas las causas;Total;Todas las edades;14 Murcia, Región de;2003;9.704
001-102  I-XXII.Todas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2003;5.247
001-102  I-XXII.Todas las causas;Total;Todas las edades;16 País Vasco;2003;19.306
001-102  I-XXII.Todas las causas;Total;Todas las edades;17 Rioja, La;2003;2.728
001-102  I-XXII.Todas las causas;Total;Todas las edades;18 Ceuta;2003;495
001-102  I-XXII.Todas las causas;Total;Todas las edades;19 Melilla;2003;454
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;2003;1.213
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;2003;208
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;2003;208
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;2003;120
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;2003;297
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;2003;100
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;2003;495
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla - La Mancha;2003;334
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;2003;1.225
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;2003;775
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;2003;200
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;2003;508
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;2003;863
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;2003;162
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;2003;91
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;2003;385
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;2003;41
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;2003;19
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;2003;9
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;2003;68
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;2003;18
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;2003;8
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;2003;5
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;2003;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;2003;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;2003;53
