Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001-102  I-XXII.Todas las causas;Total;Todas las edades;01 Andalucía;2006;62.428
001-102  I-XXII.Todas las causas;Total;Todas las edades;02 Aragón;2006;12.989
001-102  I-XXII.Todas las causas;Total;Todas las edades;03 Asturias, Principado de;2006;12.342
001-102  I-XXII.Todas las causas;Total;Todas las edades;04 Balears, Illes;2006;7.250
001-102  I-XXII.Todas las causas;Total;Todas las edades;05 Canarias;2006;12.692
001-102  I-XXII.Todas las causas;Total;Todas las edades;06 Cantabria;2006;5.449
001-102  I-XXII.Todas las causas;Total;Todas las edades;07 Castilla y León;2006;26.150
001-102  I-XXII.Todas las causas;Total;Todas las edades;08 Castilla - La Mancha;2006;17.276
001-102  I-XXII.Todas las causas;Total;Todas las edades;09 Cataluña;2006;57.863
001-102  I-XXII.Todas las causas;Total;Todas las edades;10 Comunitat Valenciana;2006;38.569
001-102  I-XXII.Todas las causas;Total;Todas las edades;11 Extremadura;2006;10.359
001-102  I-XXII.Todas las causas;Total;Todas las edades;12 Galicia;2006;29.389
001-102  I-XXII.Todas las causas;Total;Todas las edades;13 Madrid, Comunidad de;2006;39.882
001-102  I-XXII.Todas las causas;Total;Todas las edades;14 Murcia, Región de;2006;9.708
001-102  I-XXII.Todas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2006;4.952
001-102  I-XXII.Todas las causas;Total;Todas las edades;16 País Vasco;2006;18.507
001-102  I-XXII.Todas las causas;Total;Todas las edades;17 Rioja, La;2006;2.653
001-102  I-XXII.Todas las causas;Total;Todas las edades;18 Ceuta;2006;479
001-102  I-XXII.Todas las causas;Total;Todas las edades;19 Melilla;2006;454
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;2006;1.151
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;2006;237
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;2006;199
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;2006;132
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;2006;275
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;2006;114
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;2006;545
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla - La Mancha;2006;320
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;2006;1.135
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;2006;753
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;2006;192
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;2006;531
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;2006;823
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;2006;196
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;2006;82
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;2006;393
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;2006;37
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;2006;23
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;2006;10
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;2006;60
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;2006;23
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;2006;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;2006;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;2006;15
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;2006;3
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;2006;48
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla - La Mancha;2006;34
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;2006;79
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;2006;38
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;2006;15
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;2006;14
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;2006;46
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;2006;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;2006;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;2006;28
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;2006;2
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;2006;0
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;2006;0
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2006;79
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;2006;16
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2006;23
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2006;11
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;2006;18
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2006;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2006;27
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;2006;13
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2006;54
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2006;35
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2006;8
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;12 Galicia;2006;25
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;2006;39
