Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001-102  I-XXII.Todas las causas;Total;Todas las edades;01 Andalucía;1999;62.163
001-102  I-XXII.Todas las causas;Total;Todas las edades;02 Aragón;1999;13.492
001-102  I-XXII.Todas las causas;Total;Todas las edades;03 Asturias, Principado de;1999;12.649
001-102  I-XXII.Todas las causas;Total;Todas las edades;04 Balears, Illes;1999;7.418
001-102  I-XXII.Todas las causas;Total;Todas las edades;05 Canarias;1999;11.999
001-102  I-XXII.Todas las causas;Total;Todas las edades;06 Cantabria;1999;5.385
001-102  I-XXII.Todas las causas;Total;Todas las edades;07 Castilla y León;1999;26.382
001-102  I-XXII.Todas las causas;Total;Todas las edades;08 Castilla - La Mancha;1999;17.421
001-102  I-XXII.Todas las causas;Total;Todas las edades;09 Cataluña;1999;58.324
001-102  I-XXII.Todas las causas;Total;Todas las edades;10 Comunitat Valenciana;1999;38.253
001-102  I-XXII.Todas las causas;Total;Todas las edades;11 Extremadura;1999;10.821
001-102  I-XXII.Todas las causas;Total;Todas las edades;12 Galicia;1999;29.293
001-102  I-XXII.Todas las causas;Total;Todas las edades;13 Madrid, Comunidad de;1999;38.082
001-102  I-XXII.Todas las causas;Total;Todas las edades;14 Murcia, Región de;1999;9.692
001-102  I-XXII.Todas las causas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1999;5.007
001-102  I-XXII.Todas las causas;Total;Todas las edades;16 País Vasco;1999;18.400
001-102  I-XXII.Todas las causas;Total;Todas las edades;17 Rioja, La;1999;2.772
001-102  I-XXII.Todas las causas;Total;Todas las edades;18 Ceuta;1999;497
001-102  I-XXII.Todas las causas;Total;Todas las edades;19 Melilla;1999;403
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;01 Andalucía;1999;1.255
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;02 Aragón;1999;167
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;03 Asturias, Principado de;1999;232
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;04 Balears, Illes;1999;112
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;05 Canarias;1999;276
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;06 Cantabria;1999;108
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;07 Castilla y León;1999;411
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;08 Castilla - La Mancha;1999;272
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;09 Cataluña;1999;927
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;10 Comunitat Valenciana;1999;648
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;11 Extremadura;1999;173
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;12 Galicia;1999;437
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;13 Madrid, Comunidad de;1999;806
